"John_KJV" "Luke_KJV" "Mark_KJV" "Matthew_KJV"
"spilled" 0 0.00385519873549481 0.00659369642621654 0
"spin" 0 0.00385519873549481 0 0.00422225975342003
"spitefully" 0 0.00385519873549481 0 0.00422225975342003
"standeth" 0.0104744946056353 0 0 0
"state" 0 0.00385519873549481 0 0.00422225975342003
"stoned" 0.00523724730281764 0 0 0.00422225975342003
"stonest" 0 0.00385519873549481 0 0.00422225975342003
"stooping" 0.00523724730281764 0.00385519873549481 0 0
"storm" 0 0.00385519873549481 0.00659369642621654 0
"stream" 0 0.00771039747098963 0 0
"stricken" 0 0.00771039747098963 0 0
"stripped" 0 0.00385519873549481 0 0.00422225975342003
"strive" 0 0.00385519873549481 0 0.00422225975342003
"stumbleth" 0.0104744946056353 0 0 0
"substance" 0 0.00771039747098963 0 0
"sung" 0 0 0.00659369642621654 0.00422225975342003
"supposing" 0.00523724730281764 0.00385519873549481 0 0
"swaddling" 0 0.00771039747098963 0 0
"sware" 0 0.00385519873549481 0.00659369642621654 0
"swept" 0 0.00385519873549481 0 0.00422225975342003
"synagogue^s" 0 0.00385519873549481 0.00659369642621654 0
"syria" 0 0.00385519873549481 0 0.00422225975342003
"talk" 0.00523724730281764 0 0 0.00422225975342003
"talking" 0 0 0.00659369642621654 0.00422225975342003
"tare" 0 0.00385519873549481 0.00659369642621654 0
"tasted" 0.00523724730281764 0 0 0.00422225975342003
"teareth" 0 0.00385519873549481 0.00659369642621654 0
"terrified" 0 0.00771039747098963 0 0
"testifieth" 0.0104744946056353 0 0 0
"thaddaeus" 0 0 0.00659369642621654 0.00422225975342003
"thefts" 0 0 0.00659369642621654 0.00422225975342003
"theirs" 0 0 0 0.00844451950684006
"thenceforth" 0.00523724730281764 0 0 0.00422225975342003
"thirtyfold" 0 0 0.00659369642621654 0.00422225975342003
"threw" 0 0.00385519873549481 0.00659369642621654 0
"thrones" 0 0.00385519873549481 0 0.00422225975342003
"throng" 0 0.00385519873549481 0.00659369642621654 0
"thronged" 0 0.00385519873549481 0.00659369642621654 0
"throughly" 0 0.00385519873549481 0 0.00422225975342003
"tithe" 0 0.00385519873549481 0 0.00422225975342003
"title" 0.0104744946056353 0 0 0
"tittle" 0 0.00385519873549481 0 0.00422225975342003
"toil" 0 0.00385519873549481 0 0.00422225975342003
"tomb" 0 0 0.00659369642621654 0.00422225975342003
"tooth" 0 0 0 0.00844451950684006
"torments" 0 0.00385519873549481 0 0.00422225975342003
"towel" 0.0104744946056353 0 0 0
"transfigured" 0 0 0.00659369642621654 0.00422225975342003
"transgress" 0 0 0 0.00844451950684006
"transgressors" 0 0.00385519873549481 0.00659369642621654 0
"trembling" 0 0.00385519873549481 0.00659369642621654 0
"trumpet" 0 0 0 0.00844451950684006
"tumult" 0 0 0.00659369642621654 0.00422225975342003
"turning" 0.00523724730281764 0.00385519873549481 0 0
"twenty" 0.00523724730281764 0.00385519873549481 0 0
"understandeth" 0 0 0 0.00844451950684006
"undone" 0 0.00385519873549481 0 0.00422225975342003
"unfruitful" 0 0 0.00659369642621654 0.00422225975342003
"unprofitable" 0 0.00385519873549481 0 0.00422225975342003
"unquenchable" 0 0.00385519873549481 0 0.00422225975342003
"unrighteousness" 0.00523724730281764 0.00385519873549481 0 0
"upper" 0 0.00385519873549481 0.00659369642621654 0
"uproar" 0 0 0.00659369642621654 0.00422225975342003
"usury" 0 0.00385519873549481 0 0.00422225975342003
"vesture" 0.00523724730281764 0 0 0.00422225975342003
"victuals" 0 0.00385519873549481 0 0.00422225975342003
"violence" 0 0.00385519873549481 0 0.00422225975342003
"virgin" 0 0.00385519873549481 0 0.00422225975342003
"wages" 0.00523724730281764 0.00385519873549481 0 0
"wagging" 0 0 0.00659369642621654 0.00422225975342003
"wailing" 0 0 0 0.00844451950684006
"want" 0 0.00385519873549481 0.00659369642621654 0
"war" 0 0.00771039747098963 0 0
"waste" 0 0 0.00659369642621654 0.00422225975342003
"wasted" 0 0.00771039747098963 0 0
"watching" 0 0.00385519873549481 0 0.00422225975342003
"waterpots" 0.0104744946056353 0 0 0
"waters" 0 0 0.00659369642621654 0.00422225975342003
"wax" 0 0.00385519873549481 0 0.00422225975342003
"weak" 0 0 0.00659369642621654 0.00422225975342003
"wear" 0 0.00385519873549481 0 0.00422225975342003
"weather" 0 0 0 0.00844451950684006
"weepest" 0.0104744946056353 0 0 0
"whereby" 0 0.00771039747098963 0 0
"whit" 0.0104744946056353 0 0 0
"winebibber" 0 0.00385519873549481 0 0.00422225975342003
"wings" 0 0.00385519873549481 0 0.00422225975342003
"withal" 0 0.00385519873549481 0.00659369642621654 0
"wives" 0 0.00385519873549481 0 0.00422225975342003
"wolf" 0.0104744946056353 0 0 0
"wonderful" 0 0 0 0.00844451950684006
"yes" 0 0 0.00659369642621654 0.00422225975342003
"yielded" 0 0 0.00659369642621654 0.00422225975342003
"yonder" 0 0 0 0.00844451950684006
"yours" 0.00523724730281764 0.00385519873549481 0 0
"zabulon" 0 0 0 0.00844451950684006
"zebedees" 0 0 0 0.00844451950684006
"aaron" 0 0.00385519873549481 0 0
"abba" 0 0 0.00659369642621654 0
"abiathar" 0 0 0.00659369642621654 0
"abilene" 0 0.00385519873549481 0 0
"ability" 0 0 0 0.00422225975342003
"abound" 0 0 0 0.00422225975342003
"absence" 0 0.00385519873549481 0 0
"abundantly" 0.00523724730281764 0 0 0
"acceptable" 0 0.00385519873549481 0 0
"accepted" 0 0.00385519873549481 0 0
"acceptest" 0 0.00385519873549481 0 0
"accomplish" 0 0.00385519873549481 0 0
"accusers" 0.00523724730281764 0 0 0
"accuseth" 0.00523724730281764 0 0 0
"act" 0.00523724730281764 0 0 0
"adam" 0 0.00385519873549481 0 0
"addi" 0 0.00385519873549481 0 0
"ado" 0 0 0.00659369642621654 0
"adorned" 0 0.00385519873549481 0 0
"adulterers" 0 0.00385519873549481 0 0
"advantaged" 0 0.00385519873549481 0 0
"aenon" 0.00523724730281764 0 0 0
"affirmed" 0 0.00385519873549481 0 0
"afflicted" 0 0 0 0.00422225975342003
"afoot" 0 0 0.00659369642621654 0
"aforehand" 0 0 0.00659369642621654 0
"aforetime" 0.00523724730281764 0 0 0
"afterwards" 0.00523724730281764 0 0 0
"agony" 0 0.00385519873549481 0 0
"ah" 0 0 0.00659369642621654 0
"alexander" 0 0 0.00659369642621654 0
"allow" 0 0.00385519873549481 0 0
"aloes" 0.00523724730281764 0 0 0
"aloud" 0 0 0.00659369642621654 0
"altered" 0 0.00385519873549481 0 0
"although" 0 0 0.00659369642621654 0
"altogether" 0.00523724730281764 0 0 0
"ambassage" 0 0.00385519873549481 0 0
"amend" 0.00523724730281764 0 0 0
"amiss" 0 0.00385519873549481 0 0
"amos" 0 0.00385519873549481 0 0
"anger" 0 0 0.00659369642621654 0
"anguish" 0.00523724730281764 0 0 0
"anise" 0 0 0 0.00422225975342003
"anna" 0 0.00385519873549481 0 0
"another^s" 0.00523724730281764 0 0 0
"answers" 0 0.00385519873549481 0 0
"apparelled" 0 0.00385519873549481 0 0
"appearance" 0.00523724730281764 0 0 0
"approacheth" 0 0.00385519873549481 0 0
"archelaus" 0 0 0 0.00422225975342003
"armed" 0 0.00385519873549481 0 0
"armour" 0 0.00385519873549481 0 0
"arphaxad" 0 0.00385519873549481 0 0
"arrived" 0 0.00385519873549481 0 0
"aser" 0 0.00385519873549481 0 0
"ass^s" 0.00523724730281764 0 0 0
"astonishment" 0 0 0.00659369642621654 0
"athirst" 0 0 0 0.00422225975342003
"attentive" 0 0.00385519873549481 0 0
"augustus" 0 0.00385519873549481 0 0
"backward" 0.00523724730281764 0 0 0
"bags" 0 0.00385519873549481 0 0
"bands" 0 0.00385519873549481 0 0
"bank" 0 0.00385519873549481 0 0
"baptist^s" 0 0 0 0.00422225975342003
"baptizest" 0.00523724730281764 0 0 0
"barachias" 0 0 0 0.00422225975342003
"barest" 0.00523724730281764 0 0 0
"barjona" 0 0 0 0.00422225975342003
"bartimaeus" 0 0 0.00659369642621654 0
"bason" 0.00523724730281764 0 0 0
"bearest" 0.00523724730281764 0 0 0
"beast" 0 0.00385519873549481 0 0
"beasts" 0 0 0.00659369642621654 0
"beating" 0 0 0.00659369642621654 0
"beautiful" 0 0 0 0.00422225975342003
"beds" 0 0 0.00659369642621654 0
"befallen" 0 0 0 0.00422225975342003
"befell" 0 0 0.00659369642621654 0
"beforehand" 0 0 0.00659369642621654 0
"beg" 0 0.00385519873549481 0 0
"beginnings" 0 0 0.00659369642621654 0
"begun" 0 0 0 0.00422225975342003
"behoved" 0 0.00385519873549481 0 0
"belonged" 0 0.00385519873549481 0 0
"belonging" 0 0.00385519873549481 0 0
"benefactors" 0 0.00385519873549481 0 0
"best" 0 0.00385519873549481 0 0
"bestowed" 0.00523724730281764 0 0 0
"bethabara" 0.00523724730281764 0 0 0
"bethesda" 0.00523724730281764 0 0 0
"betrayest" 0 0.00385519873549481 0 0
"bettered" 0 0 0.00659369642621654 0
"bewrayeth" 0 0 0 0.00422225975342003
"bier" 0 0.00385519873549481 0 0
"black" 0 0 0 0.00422225975342003
"blasphemest" 0.00523724730281764 0 0 0
"blasphemously" 0 0.00385519873549481 0 0
"blaze" 0 0 0.00659369642621654 0
"blessing" 0 0.00385519873549481 0 0
"blinded" 0.00523724730281764 0 0 0
"blindfolded" 0 0.00385519873549481 0 0
"blow" 0 0.00385519873549481 0 0
"bloweth" 0.00523724730281764 0 0 0
"boanerges" 0 0 0.00659369642621654 0
"boats" 0.00523724730281764 0 0 0
"bodily" 0 0.00385519873549481 0 0
"boisterous" 0 0 0 0.00422225975342003
"bond" 0 0.00385519873549481 0 0
"bondage" 0.00523724730281764 0 0 0
"bone" 0.00523724730281764 0 0 0
"books" 0.00523724730281764 0 0 0
"borrow" 0 0 0 0.00422225975342003
"bowing" 0 0 0.00659369642621654 0
"bramble" 0 0.00385519873549481 0 0
"brasen" 0 0 0.00659369642621654 0
"brass" 0 0 0 0.00422225975342003
"breaking" 0 0.00385519873549481 0 0
"breasts" 0 0.00385519873549481 0 0
"breathed" 0.00523724730281764 0 0 0
"bride" 0.00523724730281764 0 0 0
"bridegroom^s" 0.00523724730281764 0 0 0
"brim" 0.00523724730281764 0 0 0
"brimstone" 0 0.00385519873549481 0 0
"broiled" 0 0.00385519873549481 0 0
"brokenhearted" 0 0.00385519873549481 0 0
"brood" 0 0.00385519873549481 0 0
"brook" 0.00523724730281764 0 0 0
"brow" 0 0.00385519873549481 0 0
"bruising" 0 0.00385519873549481 0 0
"buffet" 0 0 0.00659369642621654 0
"buffeted" 0 0 0 0.00422225975342003
"builded" 0 0.00385519873549481 0 0
"building" 0.00523724730281764 0 0 0
"bundles" 0 0 0 0.00422225975342003
"burial" 0 0 0 0.00422225975342003
"burnt" 0 0 0.00659369642621654 0
"business" 0 0.00385519873549481 0 0
"buyeth" 0 0 0 0.00422225975342003
"calvary" 0 0.00385519873549481 0 0
"canaan" 0 0 0 0.00422225975342003
"captain" 0.00523724730281764 0 0 0
"captive" 0 0.00385519873549481 0 0
"captives" 0 0.00385519873549481 0 0
"carcase" 0 0 0 0.00422225975342003
"cared" 0.00523724730281764 0 0 0
"careful" 0 0.00385519873549481 0 0
"careth" 0.00523724730281764 0 0 0
"carpenter" 0 0 0.00659369642621654 0
"carpenter^s" 0 0 0 0.00422225975342003
"caused" 0.00523724730281764 0 0 0
"causeth" 0 0 0 0.00422225975342003
"cave" 0.00523724730281764 0 0 0
"cedron" 0.00523724730281764 0 0 0
"centurion^s" 0 0.00385519873549481 0 0
"cephas" 0.00523724730281764 0 0 0
"certainly" 0 0.00385519873549481 0 0
"certainty" 0 0.00385519873549481 0 0
"chambers" 0 0 0 0.00422225975342003
"chance" 0 0.00385519873549481 0 0
"chickens" 0 0 0 0.00422225975342003
"chiefest" 0 0 0.00659369642621654 0
"child^s" 0 0 0 0.00422225975342003
"childless" 0 0.00385519873549481 0 0
"chuza" 0 0.00385519873549481 0 0
"circumcising" 0 0.00385519873549481 0 0
"citizen" 0 0.00385519873549481 0 0
"citizens" 0 0.00385519873549481 0 0
"cleaveth" 0 0.00385519873549481 0 0
"cleopas" 0 0.00385519873549481 0 0
"cleophas" 0.00523724730281764 0 0 0
"climbed" 0 0.00385519873549481 0 0
"climbeth" 0.00523724730281764 0 0 0
"close" 0 0.00385519873549481 0 0
"closet" 0 0 0 0.00422225975342003
"closets" 0 0.00385519873549481 0 0
"cockcrowing" 0 0 0.00659369642621654 0
"comfortless" 0.00523724730281764 0 0 0
"commanding" 0 0 0 0.00422225975342003
"commend" 0 0.00385519873549481 0 0
"commended" 0 0.00385519873549481 0 0
"commonly" 0 0 0 0.00422225975342003
"commotions" 0 0.00385519873549481 0 0
"communication" 0 0 0 0.00422225975342003
"communications" 0 0.00385519873549481 0 0
"companies" 0 0 0.00659369642621654 0
"compare" 0 0 0.00659369642621654 0
"comparison" 0 0 0.00659369642621654 0
"compassed" 0 0.00385519873549481 0 0
"compelled" 0 0 0 0.00422225975342003
"comprehended" 0.00523724730281764 0 0 0
"conceive" 0 0.00385519873549481 0 0
"conditions" 0 0.00385519873549481 0 0
"confidently" 0 0.00385519873549481 0 0
"confirming" 0 0 0.00659369642621654 0
"conscience" 0.00523724730281764 0 0 0
"consent" 0 0.00385519873549481 0 0
"consented" 0 0.00385519873549481 0 0
"considered" 0 0 0.00659369642621654 0
"considerest" 0 0 0 0.00422225975342003
"consisteth" 0 0.00385519873549481 0 0
"consultation" 0 0 0.00659369642621654 0
"consulteth" 0 0.00385519873549481 0 0
"consume" 0 0.00385519873549481 0 0
"contain" 0.00523724730281764 0 0 0
"containing" 0.00523724730281764 0 0 0
"continual" 0 0.00385519873549481 0 0
"continually" 0 0.00385519873549481 0 0
"convenient" 0 0 0.00659369642621654 0
"conveniently" 0 0 0.00659369642621654 0
"conveyed" 0.00523724730281764 0 0 0
"convicted" 0.00523724730281764 0 0 0
"convinceth" 0.00523724730281764 0 0 0
"cool" 0 0.00385519873549481 0 0
"corban" 0 0 0.00659369642621654 0
"cords" 0.00523724730281764 0 0 0
"corners" 0 0 0 0.00422225975342003
"corpse" 0 0 0.00659369642621654 0
"corrupteth" 0 0.00385519873549481 0 0
"cosam" 0 0.00385519873549481 0 0
"cost" 0 0.00385519873549481 0 0
"costly" 0.00523724730281764 0 0 0
"counteth" 0 0.00385519873549481 0 0
"countries" 0 0.00385519873549481 0 0
"courts" 0 0.00385519873549481 0 0
"cousin" 0 0.00385519873549481 0 0
"cousins" 0 0.00385519873549481 0 0
"covenant" 0 0.00385519873549481 0 0
"covereth" 0 0.00385519873549481 0 0
"covetous" 0 0.00385519873549481 0 0
"craft" 0 0 0.00659369642621654 0
"craftiness" 0 0.00385519873549481 0 0
"craved" 0 0 0.00659369642621654 0
"created" 0 0 0.00659369642621654 0
"creature" 0 0 0.00659369642621654 0
"creditor" 0 0.00385519873549481 0 0
"crooked" 0 0.00385519873549481 0 0
"cubits" 0.00523724730281764 0 0 0
"cumbered" 0 0.00385519873549481 0 0
"cumbereth" 0 0.00385519873549481 0 0
"cumi" 0 0 0.00659369642621654 0
"cummin" 0 0 0 0.00422225975342003
"cures" 0 0.00385519873549481 0 0
"cursedst" 0 0 0.00659369642621654 0
"cutting" 0 0 0.00659369642621654 0
"cyrene" 0 0 0 0.00422225975342003
"cyrenius" 0 0.00385519873549481 0 0
"dalmanutha" 0 0 0.00659369642621654 0
"damned" 0 0 0.00659369642621654 0
"dancing" 0 0.00385519873549481 0 0
"david^s" 0 0.00385519873549481 0 0
"dawn" 0 0 0 0.00422225975342003
"day^s" 0 0.00385519873549481 0 0
"dayspring" 0 0.00385519873549481 0 0
"deadly" 0 0 0.00659369642621654 0
"dealings" 0.00523724730281764 0 0 0
"dear" 0 0.00385519873549481 0 0
"debtor" 0 0 0 0.00422225975342003
"debts" 0 0 0 0.00422225975342003
"decease" 0 0.00385519873549481 0 0
"deceased" 0 0 0 0.00422225975342003
"deceit" 0 0 0.00659369642621654 0
"deceiver" 0 0 0 0.00422225975342003
"deceiveth" 0.00523724730281764 0 0 0
"declaration" 0 0.00385519873549481 0 0
"decrease" 0.00523724730281764 0 0 0
"decree" 0 0.00385519873549481 0 0
"dedication" 0.00523724730281764 0 0 0
"deeply" 0 0 0.00659369642621654 0
"deepness" 0 0 0 0.00422225975342003
"defraud" 0 0 0.00659369642621654 0
"degree" 0 0.00385519873549481 0 0
"delicately" 0 0.00385519873549481 0 0
"deliverance" 0 0.00385519873549481 0 0
"delivering" 0 0.00385519873549481 0 0
"denieth" 0 0.00385519873549481 0 0
"departeth" 0 0.00385519873549481 0 0
"descend" 0 0 0.00659369642621654 0
"descent" 0 0.00385519873549481 0 0
"deserts" 0 0.00385519873549481 0 0
"desiredst" 0 0 0 0.00422225975342003
"despised" 0 0.00385519873549481 0 0
"destruction" 0 0 0 0.00422225975342003
"determined" 0 0.00385519873549481 0 0
"devout" 0 0.00385519873549481 0 0
"diligence" 0 0.00385519873549481 0 0
"dined" 0.00523724730281764 0 0 0
"dip" 0 0.00385519873549481 0 0
"discreetly" 0 0 0.00659369642621654 0
"disfigure" 0 0 0 0.00422225975342003
"dishonour" 0.00523724730281764 0 0 0
"disobedient" 0 0.00385519873549481 0 0
"dispersed" 0.00523724730281764 0 0 0
"distribute" 0 0.00385519873549481 0 0
"distributed" 0.00523724730281764 0 0 0
"divider" 0 0.00385519873549481 0 0
"divorced" 0 0 0 0.00422225975342003
"dominion" 0 0 0 0.00422225975342003
"doubted" 0 0 0 0.00422225975342003
"doubtful" 0 0.00385519873549481 0 0
"doubting" 0.00523724730281764 0 0 0
"dragging" 0.00523724730281764 0 0 0
"drawing" 0.00523724730281764 0 0 0
"dresser" 0 0.00385519873549481 0 0
"driven" 0 0.00385519873549481 0 0
"driveth" 0 0 0.00659369642621654 0
"drops" 0 0.00385519873549481 0 0
"dropsy" 0 0.00385519873549481 0 0
"drove" 0.00523724730281764 0 0 0
"drowned" 0 0 0 0.00422225975342003
"drunkenness" 0 0.00385519873549481 0 0
"dull" 0 0 0 0.00422225975342003
"dung" 0 0.00385519873549481 0 0
"dunghill" 0 0.00385519873549481 0 0
"dureth" 0 0 0 0.00422225975342003
"duty" 0 0.00385519873549481 0 0
"dwellest" 0.00523724730281764 0 0 0
"dwelling" 0 0 0.00659369642621654 0
"each" 0 0.00385519873549481 0 0
"ease" 0 0.00385519873549481 0 0
"easy" 0 0 0 0.00422225975342003
"edge" 0 0.00385519873549481 0 0
"egg" 0 0.00385519873549481 0 0
"eighth" 0 0.00385519873549481 0 0
"elder" 0 0.00385519873549481 0 0
"eldest" 0.00523724730281764 0 0 0
"eliezer" 0 0.00385519873549481 0 0
"elisabeth^s" 0 0.00385519873549481 0 0
"eliseus" 0 0.00385519873549481 0 0
"elmodam" 0 0.00385519873549481 0 0
"emmanuel" 0 0 0 0.00422225975342003
"emmaus" 0 0.00385519873549481 0 0
"endued" 0 0.00385519873549481 0 0
"enlarge" 0 0 0 0.00422225975342003
"enmity" 0 0.00385519873549481 0 0
"enoch" 0 0.00385519873549481 0 0
"enos" 0 0.00385519873549481 0 0
"entangle" 0 0 0 0.00422225975342003
"ephphatha" 0 0 0.00659369642621654 0
"ephraim" 0.00523724730281764 0 0 0
"er" 0 0.00385519873549481 0 0
"ere" 0.00523724730281764 0 0 0
"error" 0 0 0 0.00422225975342003
"escaped" 0.00523724730281764 0 0 0
"esli" 0 0.00385519873549481 0 0
"established" 0 0 0 0.00422225975342003
"estate" 0 0.00385519873549481 0 0
"estates" 0 0 0.00659369642621654 0
"esteemed" 0 0.00385519873549481 0 0
"eventide" 0 0 0.00659369642621654 0
"evermore" 0.00523724730281764 0 0 0
"evils" 0 0.00385519873549481 0 0
"exact" 0 0.00385519873549481 0 0
"exalt" 0 0 0 0.00422225975342003
"examined" 0 0.00385519873549481 0 0
"exceed" 0 0 0 0.00422225975342003
"excellent" 0 0.00385519873549481 0 0
"excess" 0 0 0 0.00422225975342003
"exchangers" 0 0 0 0.00422225975342003
"excuse" 0 0.00385519873549481 0 0
"execute" 0.00523724730281764 0 0 0
"executed" 0 0.00385519873549481 0 0
"executioner" 0 0 0.00659369642621654 0
"exhortation" 0 0.00385519873549481 0 0
"expectation" 0 0.00385519873549481 0 0
"extortion" 0 0 0 0.00422225975342003
"extortioners" 0 0.00385519873549481 0 0
"eyewitnesses" 0 0.00385519873549481 0 0
"faileth" 0 0.00385519873549481 0 0
"failing" 0 0.00385519873549481 0 0
"fain" 0 0.00385519873549481 0 0
"fainted" 0 0 0 0.00422225975342003
"fair" 0 0 0 0.00422225975342003
"fallen" 0 0.00385519873549481 0 0
"fared" 0 0.00385519873549481 0 0
"farewell" 0 0.00385519873549481 0 0
"farm" 0 0 0 0.00422225975342003
"farthings" 0 0.00385519873549481 0 0
"fasted" 0 0 0 0.00422225975342003
"fastened" 0 0.00385519873549481 0 0
"fastest" 0 0 0 0.00422225975342003
"fastings" 0 0.00385519873549481 0 0
"fatlings" 0 0 0 0.00422225975342003
"favoured" 0 0.00385519873549481 0 0
"fearing" 0 0 0.00659369642621654 0
"feign" 0 0.00385519873549481 0 0
"fellowdisciples" 0.00523724730281764 0 0 0
"fellows" 0 0 0 0.00422225975342003
"felt" 0 0 0.00659369642621654 0
"fifteen" 0.00523724730281764 0 0 0
"fifteenth" 0 0.00385519873549481 0 0
"fight" 0.00523724730281764 0 0 0
"finding" 0 0.00385519873549481 0 0
"firkins" 0.00523724730281764 0 0 0
"fisher^s" 0.00523724730281764 0 0 0
"fishermen" 0 0.00385519873549481 0 0
"fishing" 0.00523724730281764 0 0 0
"fixed" 0 0.00385519873549481 0 0
"flame" 0 0.00385519873549481 0 0
"flax" 0 0 0 0.00422225975342003
"flow" 0.00523724730281764 0 0 0
"foal" 0 0 0 0.00422225975342003
"foaming" 0 0 0.00659369642621654 0
"foes" 0 0 0 0.00422225975342003
"foolishness" 0 0 0.00659369642621654 0
"forbidding" 0 0.00385519873549481 0 0
"foretold" 0 0 0.00659369642621654 0
"forewarn" 0 0.00385519873549481 0 0
"forgiveness" 0 0 0.00659369642621654 0
"forgiveth" 0 0.00385519873549481 0 0
"form" 0 0 0.00659369642621654 0
"forsaketh" 0 0.00385519873549481 0 0
"forsomuch" 0 0.00385519873549481 0 0
"forswear" 0 0 0 0.00422225975342003
"forward" 0 0 0.00659369642621654 0
"fountain" 0 0 0.00659369642621654 0
"fourfold" 0 0.00385519873549481 0 0
"fox" 0 0.00385519873549481 0 0
"frankincense" 0 0 0 0.00422225975342003
"frankly" 0 0.00385519873549481 0 0
"fuller" 0 0 0.00659369642621654 0
"fulness" 0.00523724730281764 0 0 0
"gabbatha" 0.00523724730281764 0 0 0
"gainsay" 0 0.00385519873549481 0 0
"gall" 0 0 0 0.00422225975342003
"gardener" 0.00523724730281764 0 0 0
"garnish" 0 0 0 0.00422225975342003
"gates" 0 0 0 0.00422225975342003
"gathering" 0 0 0 0.00422225975342003
"gergesenes" 0 0 0 0.00422225975342003
"girdest" 0.00523724730281764 0 0 0
"girt" 0.00523724730281764 0 0 0
"glistering" 0 0.00385519873549481 0 0
"glorious" 0 0.00385519873549481 0 0
"gnasheth" 0 0 0.00659369642621654 0
"gnat" 0 0 0 0.00422225975342003
"gorgeous" 0 0.00385519873549481 0 0
"gorgeously" 0 0.00385519873549481 0 0
"governor^s" 0 0 0 0.00422225975342003
"governors" 0 0 0 0.00422225975342003
"gracious" 0 0.00385519873549481 0 0
"graveclothes" 0.00523724730281764 0 0 0
"greeks" 0.00523724730281764 0 0 0
"groaned" 0.00523724730281764 0 0 0
"groaning" 0.00523724730281764 0 0 0
"gross" 0 0 0 0.00422225975342003
"groweth" 0 0 0.00659369642621654 0
"grown" 0 0 0 0.00422225975342003
"guest" 0 0.00385519873549481 0 0
"guile" 0.00523724730281764 0 0 0
"guiltless" 0 0 0 0.00422225975342003
"gulf" 0 0.00385519873549481 0 0
"habitations" 0 0.00385519873549481 0 0
"hale" 0 0.00385519873549481 0 0
"handle" 0 0.00385519873549481 0 0
"handled" 0 0 0.00659369642621654 0
"handmaid" 0 0.00385519873549481 0 0
"handmaiden" 0 0.00385519873549481 0 0
"hang" 0 0 0 0.00422225975342003
"happen" 0 0 0.00659369642621654 0
"happened" 0 0.00385519873549481 0 0
"happy" 0.00523724730281764 0 0 0
"harmless" 0 0 0 0.00422225975342003
"hastily" 0.00523724730281764 0 0 0
"headlong" 0 0.00385519873549481 0 0
"heaven^s" 0 0 0 0.00422225975342003
"heber" 0 0.00385519873549481 0 0
"hedge" 0 0 0.00659369642621654 0
"hedged" 0 0 0 0.00422225975342003
"hedges" 0 0.00385519873549481 0 0
"heel" 0.00523724730281764 0 0 0
"heli" 0 0.00385519873549481 0 0
"henceforward" 0 0 0 0.00422225975342003
"hereof" 0 0 0 0.00422225975342003
"hide" 0.00523724730281764 0 0 0
"hideth" 0 0 0 0.00422225975342003
"higher" 0 0.00385519873549481 0 0
"highway" 0 0 0.00659369642621654 0
"hills" 0 0.00385519873549481 0 0
"hinder" 0 0 0.00659369642621654 0
"hindered" 0 0.00385519873549481 0 0
"holden" 0 0.00385519873549481 0 0
"holding" 0 0 0.00659369642621654 0
"holiness" 0 0.00385519873549481 0 0
"holpen" 0 0.00385519873549481 0 0
"honest" 0 0.00385519873549481 0 0
"honeycomb" 0 0.00385519873549481 0 0
"hook" 0 0 0 0.00422225975342003
"hope" 0 0.00385519873549481 0 0
"hoped" 0 0.00385519873549481 0 0
"hoping" 0 0.00385519873549481 0 0
"horn" 0 0.00385519873549481 0 0
"hours" 0.00523724730281764 0 0 0
"hundreds" 0 0 0.00659369642621654 0
"husbandman" 0.00523724730281764 0 0 0
"husbands" 0.00523724730281764 0 0 0
"husks" 0 0.00385519873549481 0 0
"hyssop" 0.00523724730281764 0 0 0
"idumaea" 0 0 0.00659369642621654 0
"imagination" 0 0.00385519873549481 0 0
"impart" 0 0.00385519873549481 0 0
"impediment" 0 0 0.00659369642621654 0
"importunity" 0 0.00385519873549481 0 0
"inclosed" 0 0.00385519873549481 0 0
"indebted" 0 0.00385519873549481 0 0
"infants" 0 0.00385519873549481 0 0
"innumerable" 0 0.00385519873549481 0 0
"instantly" 0 0.00385519873549481 0 0
"intending" 0 0.00385519873549481 0 0
"intreated" 0 0.00385519873549481 0 0
"inward" 0 0.00385519873549481 0 0
"inwardly" 0 0 0 0.00422225975342003
"israelite" 0.00523724730281764 0 0 0
"ituraea" 0 0.00385519873549481 0 0
"jacob^s" 0.00523724730281764 0 0 0
"janna" 0 0.00385519873549481 0 0
"jared" 0 0.00385519873549481 0 0
"jeopardy" 0 0.00385519873549481 0 0
"jeremias" 0 0 0 0.00422225975342003
"jew^s" 0.00523724730281764 0 0 0
"john^s" 0.00523724730281764 0 0 0
"jona" 0.00523724730281764 0 0 0
"jonan" 0 0.00385519873549481 0 0
"jorim" 0 0.00385519873549481 0 0
"jose" 0 0.00385519873549481 0 0
"joseph^s" 0 0.00385519873549481 0 0
"jot" 0 0 0 0.00422225975342003
"journeyed" 0 0.00385519873549481 0 0
"journeying" 0 0.00385519873549481 0 0
"joyfully" 0 0.00385519873549481 0 0
"jurisdiction" 0 0.00385519873549481 0 0
"justly" 0 0.00385519873549481 0 0
"keepers" 0 0 0 0.00422225975342003
"keeping" 0 0.00385519873549481 0 0
"key" 0 0.00385519873549481 0 0
"keys" 0 0 0 0.00422225975342003
"kid" 0 0.00385519873549481 0 0
"killeth" 0.00523724730281764 0 0 0
"killing" 0 0 0.00659369642621654 0
"kin" 0 0 0.00659369642621654 0
"kindred" 0 0.00385519873549481 0 0
"kinsfolk" 0 0.00385519873549481 0 0
"kinsfolks" 0 0.00385519873549481 0 0
"kinsman" 0.00523724730281764 0 0 0
